mtime,AJ,BW,CF,CM,CQ,CW,CZ,DO,DV,ER,EZ,FM,FO,GJ,HQ,IN,IR,IT,JL,JQ,JY,NP,NT,OQ,PT,PY,RW,SU,TX,TY
2021-11-04T01:40,20051,18668,19409,20326,19786,21130,18618,19777,15922,20739,23086,18805,19111,21034,18834,20369,19290,20311,19385,20909,19861,19016,19223,17642,20824,22181,15985,20976,19926,19424
2021-11-04T01:45,20964,19505,15610,19413,22156,18005,20739,16948,19841,18236,18148,19947,19659,19149,21543,18155,21610,20956,19331,23149,20894,18210,19400,19503,17736,19412,20770,22033,20764,18860
2021-11-04T01:50,19000,20513,18021,17560,19177,22063,23054,21581,19397,20301,20853,20555,19278,20342,17286,20055,18147,19192,18851,17418,21259,20452,19705,20322,17682,20706,20423,20546,19372,22619
2021-11-04T01:55,17921,23778,18975,17415,22068,18890,18567,18939,19567,18168,18392,18971,19836,22162,22080,17568,17108,20257,17645,19795,17080,17509,19590,18397,20810,20796,19857,16675,19261,20078
2021-11-04T02:00,19609,20218,19970,20475,18962,18301,17974,17337,19381,17561,18434,21760,19427,20949,19897,16093,21005,20519,23796,19081,19405,20213,20356,19142,18389,19323,15805,20500,19719,19773
2021-11-04T02:05,17170,17677,19407,21519,19993,19657,21821,19349,20183,17723,17487,22065,20721,21511,20226,18926,22572,17461,20597,16924,19051,22291,19016,21505,19020,19929,19651,20588,20010,21017
2021-11-04T02:10,17730,15860,19567,22893,18536,19523,20045,23657,15740,21305,19298,19636,16054,21196,20752,22985,22201,19166,19485,18285,20746,20525,21200,18753,21212,17925,20126,18752,20418,20338
2021-11-04T02:15,16085,20014,17703,13986,16748,20905,18702,19494,20481,19431,20818,17658,20387,19239,21210,21034,19956,17074,18487,17854,18898,19238,22787,18206,22158,18323,17389,19121,18023,19325
2021-11-04T02:20,20540,17215,21875,16677,20486,19729,16809,18188,19215,20831,19538,20574,17495,14990,18824,21234,20481,20014,18291,21597,20910,20551,18068,19654,17239,17930,19206,20142,19334,20266
2021-11-04T02:25,18103,18400,19612,19180,20992,18184,18876,19606,19742,17284,17620,19249,18469,21807,18772,17320,21604,19721,21118,24398,16986,17720,19829,19308,20977,18494,18322,21219,19417,19595
2021-11-04T02:30,18159,19791,19731,21805,18217,18923,21793,23112,19947,24507,22001,16507,22384,20163,22530,23205,22357,17864,17702,17004,18959,20160,15784,20805,19207,19032,19857,20371,16273,16990
2021-11-04T02:35,18737,20426,17740,22876,18034,21969,18545,21153,20683,20107,18527,21061,18297,17582,15663,18413,18891,19199,17549,19536,18410,20504,20942,19218,0,18419,21008,20486,18485,20690
2021-11-04T02:40,16219,18136,20826,20128,20502,18233,21691,18699,20003,17334,22408,17032,17955,18416,21584,17602,20583,19593,18727,21966,20730,0,19095,19871,18318,20255,20821,19275,15827,19955
2021-11-04T02:45,17518,16470,19394,19043,20486,19419,19574,17891,17926,22288,22582,19466,20946,17102,20001,16797,18741,20079,19545,19808,16335,19650,19772,16974,17339,18469,16655,18566,19171,18856
2021-11-04T02:50,20451,18964,21002,18015,19895,21233,20420,18696,18626,21121,19854,21075,20416,23007,19627,17744,21463,17103,20224,17896,20801,19618,16409,19862,19596,19091,22162,20384,21738,18970
2021-11-04T02:55,17483,18616,19012,19863,19399,20683,18446,18981,17742,18496,19775,17846,22023,17864,19955,19356,21350,21074,21433,20372,18868,19748,19629,20794,21874,19173,17962,20799,18494,20640
2021-11-04T03:00,19653,21514,20635,19422,21722,17146,18802,20480,18393,18042,17010,20377,20510,23123,21314,20452,17672,19138,21279,19583,20612,19547,20668,20016,19669,18623,20599,18589,19593,16330
2021-11-04T03:05,21808,19112,19616,21156,19106,18867,20544,19584,19291,20000,22569,20420,21132,19207,24123,20007,16105,20231,18349,19643,19668,19909,20015,19075,22417,17511,17248,17245,20688,19597
2021-11-04T03:10,20235,22268,20050,20065,19947,18588,21520,17988,20754,18229,20139,17284,20835,19542,20052,20861,19152,20984,16851,18311,19695,0,21868,20322,21210,19018,18098,18277,17026,17756
2021-11-04T03:15,18352,17970,21003,19971,18568,18657,19275,20140,18493,21124,15932,20469,19193,18296,20962,18154,19376,18695,18713,18932,20479,19086,20575,21133,19341,21001,20727,19066,19331,20466
2021-11-04T03:20,18629,22236,21717,16879,20746,18846,18541,18639,19538,16708,18855,22189,18401,21523,20360,22756,18790,21215,20067,19576,19770,18635,19569,19701,18137,20148,23525,21562,22211,21639
2021-11-04T03:25,19513,20079,16608,19931,16283,20347,21030,18091,19223,20295,17744,20037,18226,17230,21009,20684,19395,19138,20164,21424,21978,16901,17876,22629,17518,15958,17875,20696,18684,18375
2021-11-04T03:30,18278,18475,18830,21424,22497,21024,20589,19718,20053,19711,20766,19037,21275,19699,18831,18374,24605,19705,16613,20600,17240,18533,18953,18767,20730,19288,20573,19788,15637,16940
2021-11-04T03:35,17767,18189,20845,15925,22971,17038,17352,20254,20564,17857,20725,19298,20789,17610,19398,19443,19137,19094,20557,24341,19798,21720,20773,17565,21486,18153,17987,19323,22682,20485
2021-11-04T03:40,20222,19161,20408,20123,20156,15557,20153,16272,16064,19279,16991,21236,19383,20066,17669,20631,20209,17745,16775,19700,21223,21498,16982,20290,19017,17842,19948,20653,17532,16731
2021-11-04T03:45,19420,20704,18735,17963,23466,18638,19993,19227,20026,18561,18931,17574,16304,22577,22172,18105,21927,17012,19322,16104,17268,19125,20701,18961,18559,18175,19800,17806,18954,19977
2021-11-04T03:50,19673,19809,20420,20228,20064,18737,18017,17436,22280,18991,22254,22207,18286,19886,16034,19838,22622,20463,19744,18308,21062,19184,16727,19574,18243,20771,17771,17333,20946,18691
2021-11-04T03:55,18540,17735,19399,16884,19620,19161,20923,19900,19614,18570,21195,20292,23204,21308,19400,17987,22298,21638,19891,16518,20322,17990,19082,20657,19744,19221,19550,17411,23799,19051
2021-11-04T04:00,21339,20032,19125,18333,17930,19964,21075,16689,20980,17996,19071,20146,19092,21054,19347,18525,15614,18242,17968,21443,18688,19580,17687,18465,17650,20897,19173,20116,20111,21322
2021-11-04T04:05,20873,20323,17665,20318,20090,21710,18527,18439,21181,16698,18741,17506,17797,19782,17950,17758,18916,17848,20087,18842,20078,19498,18853,22437,19200,16191,16944,19164,19995,17479
2021-11-04T04:10,20618,22284,19314,23394,21104,21798,20845,20360,20302,20265,20485,17672,18570,17362,23340,18538,19438,16660,20480,18341,18813,18958,20265,20864,18841,18271,18627,19497,22453,18686
2021-11-04T04:15,20954,0,23181,20458,22287,21622,17282,17044,20466,20769,20628,20795,17385,20409,20205,16625,18226,21273,17178,18537,23902,18442,21097,21648,19890,18327,16980,19614,19250,19509
2021-11-04T04:20,18947,18189,18040,17593,20125,20925,19029,19510,20094,19045,18010,22047,17548,19116,18570,20127,20370,18225,22726,19585,20758,18393,17502,19728,18801,17372,17708,19466,18677,20075
2021-11-04T04:25,18194,20354,19229,18058,21647,22452,19951,19433,16572,18770,19850,19755,18107,17958,18187,19997,17039,20152,16437,19523,20408,19205,21242,21473,19679,20109,21134,18742,17629,19967
2021-11-04T04:30,17821,19658,19904,18541,19246,21866,22082,20662,18761,18624,21230,21375,18567,21967,19384,21669,20321,20928,19407,16447,20167,17743,21158,18475,19256,17567,19098,23243,17257,18444
2021-11-04T04:35,19194,19074,19053,19833,16583,19515,18419,20912,22924,21160,19679,20019,19662,17685,17791,20446,17100,19114,21441,20814,18210,20681,19938,18757,18430,17429,17008,17494,20082,16480
2021-11-04T04:40,22136,18643,18005,18258,20685,19534,19847,20512,17073,20037,19619,18814,18305,18545,20433,18741,20127,20522,20035,18646,20357,19868,19967,22108,20032,19242,21241,20363,18701,17814
2021-11-04T04:45,20758,21602,20570,21846,21226,18822,20777,18755,20963,19600,19391,18595,17733,18939,19592,20227,20322,19142,20162,19434,19742,19363,18459,15393,19530,19568,18537,19869,20625,19181
2021-11-04T04:50,17995,20873,20738,19254,18076,20054,20072,21497,17317,17692,20672,22982,20710,20043,20263,18644,18512,20430,20871,18006,19200,17050,18012,19480,17988,21257,18531,20697,21022,22220
2021-11-04T04:55,20799,18111,21611,17345,19976,18267,23452,19187,18010,19093,20342,19071,18962,19977,16865,20612,19934,17474,20827,17131,18006,18191,21548,21205,15201,22965,19013,21033,18525,19399
2021-11-04T05:00,19119,18675,21160,21525,19797,19507,21703,18723,18144,17274,17595,20120,20316,18331,20327,18940,18466,20551,19928,18877,21351,15884,21734,19714,18264,21270,20278,20572,21240,19375
2021-11-04T05:05,21478,18161,19335,17690,15383,19001,20851,21347,20594,16489,18638,20030,18206,22826,17371,18826,19020,19488,19507,21630,20507,19787,19764,18372,20118,18923,16954,22668,21420,19613
2021-11-04T05:10,18917,18331,22330,21073,16281,19446,19424,18855,18765,18262,20193,20510,21146,18566,20709,20069,19457,20454,20904,20434,19628,21496,19038,17648,19552,17919,18466,15750,20838,18612
2021-11-04T05:15,21076,20085,19214,16768,18320,19337,22094,19347,18739,18031,22227,18000,16403,17503,19386,19128,20605,19918,19167,20062,17882,18714,19711,17403,21179,19536,17680,20538,21737,21183
2021-11-04T05:20,15768,21941,18381,19675,18578,21468,18903,19073,18204,18080,18513,19311,18525,16322,17045,19555,19522,18666,22911,20031,18991,17639,20558,19568,20202,20128,21052,16318,19997,19367
2021-11-04T05:25,20150,19922,20447,19825,20668,18106,19450,21360,20344,16258,17912,20608,19673,21483,21525,20787,18508,20646,22289,21636,20870,17816,20539,17724,21309,23112,20492,18145,20607,20098
2021-11-04T05:30,21156,19250,21460,16111,19452,16346,21124,18602,19134,18559,18615,20012,18249,19120,20352,19505,19029,18951,21428,19401,17418,18628,19311,18141,21778,21474,19219,19885,18925,19894
2021-11-04T05:35,21449,23312,20265,18496,20666,17888,20796,20778,17519,16842,19620,17395,20349,17482,21470,19612,19906,21630,20086,22298,19215,19170,20181,22668,20313,19485,19350,18809,19317,18521
2021-11-04T05:40,19681,22172,19088,22762,18399,20842,20025,19422,19137,21513,20960,20160,17161,19850,21095,21412,20299,19932,18837,20858,19256,18211,21010,0,17978,20029,17229,19259,19398,20991
2021-11-04T05:45,16473,19994,18569,18725,19678,18787,18409,19536,21369,20372,20857,19953,20006,18728,21817,20471,19515,18353,18532,17220,19965,20899,17381,20996,18783,17078,20664,19363,17740,19062
2021-11-04T05:50,21223,19799,19640,20671,19944,19690,18924,18361,21697,22608,20693,19101,18837,19470,22718,17858,22507,17940,19439,18939,17137,19475,22864,20320,20359,20373,19867,16027,21844,23631
2021-11-04T05:55,18237,18692,18059,20121,21366,20999,19239,19291,20072,18636,17920,18798,18184,17788,18589,23072,19782,17507,19358,22566,0,19392,18805,24080,19172,20337,18254,21583,17785,20796
2021-11-04T06:00,20860,19619,18552,20638,23186,21736,16684,20139,19533,19880,20638,19274,18178,17222,16086,20031,18548,20137,19986,22097,19280,21967,18481,20833,19213,20561,22808,17015,20125,21819
2021-11-04T06:05,19389,17848,0,21912,18261,20914,17477,19299,19104,21317,19615,16890,20492,19244,15397,18542,18888,18054,16854,20051,18577,17889,18676,20629,15691,19169,18619,20193,20755,19258
2021-11-04T06:10,17380,20110,20063,17821,20573,19947,21304,16261,20175,19274,18465,19873,17619,20364,18952,21462,20224,20237,21022,19751,17705,17939,18385,17706,20488,19977,18091,19136,19186,22854
2021-11-04T06:15,20831,19550,18584,19169,19196,21771,20088,19315,20180,19466,19003,18065,20560,19242,20610,17632,20630,17688,18350,20411,19988,18332,18449,19578,17866,17681,16143,21732,18251,16547
2021-11-04T06:20,19661,21346,18069,19308,19879,20130,18584,20472,21039,17595,20100,16699,22790,20620,18735,22464,17777,21104,21278,18776,19906,19356,19713,22621,17696,18732,20606,17915,20898,20552
2021-11-04T06:25,17326,20503,20135,20064,18659,21299,18881,17940,18611,19873,19172,21916,21733,24691,17638,20291,21280,18924,19203,18445,18980,20263,19254,15358,18355,18880,20913,19537,20013,18740
2021-11-04T06:30,18309,18356,17792,20675,23133,18747,18074,19293,18196,21169,20411,18678,17997,18720,19177,0,20008,20007,18316,19826,23171,19928,20422,18702,21100,19423,24441,20720,20619,17218
2021-11-04T06:35,21925,20779,19864,19514,16934,17674,18718,17927,16410,21973,20876,19193,18282,18472,20197,20800,19795,19455,18786,19982,21214,20519,19045,18752,19727,18076,16053,0,21842,20703
2021-11-04T06:40,18407,18891,17793,18339,21658,20673,19987,21977,17981,17257,20215,21858,17400,21689,18627,18283,23779,21087,16888,22344,19774,17186,20640,18259,17315,19123,19844,19952,18451,19854
2021-11-04T06:45,21416,19944,21002,23072,21858,17888,18307,21323,18868,21342,18434,17934,18667,18991,18679,19268,19208,17387,18492,21205,20721,20861,20121,19589,19385,19387,19160,19328,20493,20876
2021-11-04T06:50,21635,19008,17795,19788,18815,19945,20075,19735,19799,18249,19993,22079,19260,18502,19129,19347,18677,18983,18565,18313,0,19771,16883,19136,19357,18415,20286,18597,21069,18572
2021-11-04T06:55,20826,19877,17936,18133,19839,20608,19551,20969,19392,20442,20558,18405,19465,21705,20133,19055,23886,19271,20958,21889,18650,20696,17655,15812,17556,19555,19725,20848,19179,23722
2021-11-04T07:00,20332,14323,19489,19420,20154,21038,21194,21703,18269,18060,21532,17803,20825,19903,18747,19679,19737,19822,17225,20035,16912,20422,18114,19512,19454,19132,20368,20736,17594,17546
2021-11-04T07:05,18507,18148,17780,21809,19311,20158,19648,16951,18621,22009,19864,17796,18842,18251,19952,18630,20510,21810,22178,20107,18174,22713,17979,19697,19993,18669,22030,16691,21389,22149
2021-11-04T07:10,19476,20157,17992,18277,20015,21186,18374,19151,18656,17917,20077,18759,19027,19123,20970,20037,21074,18997,19673,18092,19142,18837,18948,20620,20304,19099,19694,17037,20280,18731
2021-11-04T07:15,19563,19219,20814,17310,22605,19472,17951,16936,20527,18781,19403,21605,18619,19768,17846,19604,17779,17741,19431,20298,21759,16657,22065,16614,22123,17743,17966,21122,20798,0
2021-11-04T07:20,16682,20331,18862,21316,19282,21157,16708,21147,17342,21139,19158,16712,17189,18868,19961,20962,22793,20404,20914,20284,18175,21095,20090,17899,21023,18848,19736,0,21903,17793
2021-11-04T07:25,19275,17210,17753,19109,17981,20275,19818,21191,20971,22068,18836,16664,22072,19804,18323,20523,22513,17658,20221,18693,23560,21533,19142,16636,19981,19207,18178,18093,18480,17317
2021-11-04T07:30,20332,18170,18681,20604,21260,21311,18052,22199,19026,17452,19434,16801,19902,19342,19274,18209,20038,19157,19173,18929,18924,20275,18992,18389,18469,16597,20597,17829,19155,16690
2021-11-04T07:35,18448,16081,21496,18935,19533,21848,20284,20065,20793,21640,19813,23335,18745,17645,20027,21492,22262,18538,17855,22174,20832,19463,20272,20453,21837,20096,18087,18897,17603,21007
2021-11-04T07:40,19347,17850,17245,20274,15978,16973,19579,19437,16890,22252,20632,20337,19360,19543,16686,19186,20723,19230,18236,18649,17997,19775,19618,16800,18085,0,19013,20278,18354,17526
2021-11-04T07:45,19348,18915,16068,19187,19775,18378,18102,22841,20435,20033,17487,21335,23795,19874,20458,18878,17671,18486,18335,17821,21253,20546,20974,16820,20758,19202,19988,20396,20377,17789
2021-11-04T07:50,20961,20262,20766,21525,16314,18450,0,20571,20330,19235,17737,21840,19564,20333,15938,19243,17444,22266,17589,19565,16652,21612,21321,17799,19821,21263,22230,18419,20340,19846
2021-11-04T07:55,17945,21107,19720,22602,19779,18858,20283,21855,20709,19041,20175,17310,20535,17745,18324,17782,20489,18126,18977,18350,18447,18743,19055,19230,18133,22325,20649,24025,19028,18895
2021-11-04T08:00,20974,20658,20772,18961,16889,20912,19720,18420,17854,20168,20441,18820,18277,18120,20538,18450,19796,21111,19009,19395,19239,20782,19367,20885,22071,20596,20455,23152,16665,20995
2021-11-04T08:05,17948,19855,20526,20348,17116,21691,18436,19908,18644,18517,20034,22337,20689,19406,21662,18510,18702,20587,15149,20259,20055,19498,20242,19141,16726,18879,20089,17362,18513,22601
2021-11-04T08:10,17475,20121,18677,17720,19186,19537,18682,18892,22263,16584,21389,19944,20700,16262,20471,20595,19071,20889,17752,17913,18761,21974,17259,20207,19177,16994,21337,21236,18554,20445
2021-11-04T08:15,18038,22769,19574,17632,19941,17311,18986,22683,19800,18286,18710,18531,19237,18623,19663,18325,19483,15810,20040,16910,20191,16427,20473,21411,19210,18906,20944,20216,20038,20924
2021-11-04T08:20,21277,18345,17285,18643,20430,19852,20207,20371,17470,19886,18535,0,18429,16546,21710,18108,17049,17719,16018,18139,21516,20602,19250,21484,19956,18702,19237,18040,19111,18597
2021-11-04T08:25,16444,19561,20811,19594,17248,18468,19424,19954,17892,21281,23821,17590,18290,21437,18140,18824,16346,19164,21604,19529,17399,16957,18816,18330,19137,18271,18135,21588,21138,19083
2021-11-04T08:30,18025,20141,18083,18846,21010,18294,22134,20241,20389,20364,18291,20687,21046,18917,19091,20124,17860,20745,17129,17053,20809,21250,17413,22615,20108,21959,19963,15605,19320,18828
2021-11-04T08:35,18143,18310,16699,24103,20579,15594,20806,19600,21352,21434,17397,19588,19743,18076,18946,20307,18954,17557,19332,19844,17642,17277,19491,19643,19063,19306,19132,20885,20457,19566
2021-11-04T08:40,0,19870,20940,19569,20755,20129,18768,19294,21857,22283,19052,18394,19042,19753,18787,19836,19842,22076,20913,19560,20613,18242,18071,18958,15502,21475,20881,18969,21521,17768
2021-11-04T08:45,17891,20094,19571,17860,20117,19657,17703,19847,19621,18425,19739,22257,19173,16100,23694,20543,19677,18981,19827,19416,21818,19335,18751,18296,17907,20881,19062,18493,19520,20849
2021-11-04T08:50,19653,21025,20109,20665,23336,22696,20348,21838,21762,19191,18314,18746,21214,19083,19648,19146,16678,22794,22787,17722,22861,20454,21812,20082,19566,20359,20333,19692,21577,21624
2021-11-04T08:55,20963,18629,21505,19564,18079,19986,18365,20156,19824,18560,18741,21212,17670,18163,20302,17197,18507,17551,20337,18880,17108,18499,21484,19110,20150,17553,22426,18697,21341,18328
2021-11-04T09:00,19526,19245,19869,18610,19631,19951,18390,19920,19086,16936,20767,18826,20333,19675,20496,19108,21693,17083,17212,18952,21092,15554,19973,19165,23138,17258,23417,18831,19997,20644
2021-11-04T09:05,21538,17546,16959,21378,20435,20054,21474,17378,21502,19414,22650,19480,17713,19184,19625,17979,18097,18064,20534,17393,20510,20968,20297,19683,18162,19081,19083,16799,21192,19454
2021-11-04T09:10,17118,18520,25748,19523,20122,20295,20726,21032,18786,19392,19646,21517,20212,21080,21616,18250,18113,17992,19060,16150,20026,17652,19474,22396,21191,19420,17412,20118,20303,18759
